seller_id,frequency,recency,T,monetary_value,total_orders_cal,total_gmv_cal,historical_aov_cal,prob_alive,expected_avg_gmv,expected_orders_30d,activity_score_30d,p_purchase_approx_30d,predicted_gmv_30d,expected_commission_30d,actual_orders_30d,actual_active_30d,actual_gmv_30d,actual_commission_30d,expected_orders_60d,activity_score_60d,p_purchase_approx_60d,predicted_gmv_60d,expected_commission_60d,actual_orders_60d,actual_active_60d,actual_gmv_60d,actual_commission_60d,expected_orders_90d,activity_score_90d,p_purchase_approx_90d,predicted_gmv_90d,expected_commission_90d,actual_orders_90d,actual_active_90d,actual_gmv_90d,actual_commission_90d,rank_expected_commission,rank_expected_order,rank_probability_active,priority_score,rank_inactive_risk,save_priority_score,top_10_growth_target,top_10_save_target
010543a62bd80aa422851e79a3bc7540,1,28.83023148148148,300.2540740740741,708.0,2,1416.0,708.0,0.3825534807220206,708.6625066243718,0.054368878681961,0.054368878681961,0.0529173165535754,38.52918584911489,5.779377877367233,0.0,0,0.0,0.0,0.1082274079845856,0.1082274079845856,0.1025765080438046,76.69670622781504,11.504505934172256,0.0,0,0.0,0.0,0.1616139216624546,0.1616139216624546,0.149230395143293,114.52972683070996,17.179459024606494,0.0,0,0.0,0.0,0.398576512455516,0.1943950177935943,0.1943950177935943,0.29648576512455516,0.806049822064057,0.3212725269436811,False,True
013900e863eace745d3ec7614cab5b1a,22,405.2727777777778,422.5816087962963,70.48636363636363,23,1619.7,70.42173913043479,0.9845171130779374,70.8459276842538,1.5489868156244262,1.5489868156244262,0.7875368708648356,109.73940792359066,16.4609111885386,0.0,0,0.0,0.0,3.0838755312243324,3.0838755312243324,0.9542185151824972,218.4800228723588,32.77200343085382,0.0,0,0.0,0.0,4.6056247572050895,4.6056247572050895,0.9900045446791516,326.2897584897607,48.9434637734641,0.0,0,0.0,0.0,0.5360320284697508,0.655693950177936,0.655693950177936,0.5958629893238434,0.3447508896797153,0.18479751871176908,False,False
014c0679dd340a0e338872e7ec85666a,12,453.5968402777778,459.9858449074074,522.3333333333334,13,6378.0,490.61538461538464,0.9872553174839246,522.5647708132487,0.7921374218927087,0.7921374218927087,0.5471242265458172,413.9431103239611,62.09146654859416,0.0,0,0.0,0.0,1.577796133278618,1.577796133278618,0.7935704595496151,824.5006747767711,123.67510121651566,0.0,0,0.0,0.0,2.3573753720590727,2.3573753720590727,0.9053316333480328,1231.8813210208464,184.78219815312696,1.0,1,680.0,102.0,0.7838078291814946,0.5320284697508897,0.5320284697508897,0.6579181494661922,0.46841637010676157,0.36714841820645633,False,True
014d9a685fd57276679edd00e07089e5,7,149.8697222222222,160.44304398148148,59.98857142857143,8,489.91,61.23875,0.9721844158285984,61.13439531062959,1.3108723300542109,1.3108723300542109,0.7304152131284736,80.13938722730022,12.020908084095032,0.0,0,0.0,0.0,2.5953103630407512,2.5953103630407512,0.9253772876518742,158.66272968790688,23.79940945318603,0.0,0,0.0,0.0,3.8570560440061,3.8570560440061,0.9788698858269468,235.79878892952203,35.369818339428306,0.0,0,0.0,0.0,0.4928825622775801,0.6192170818505338,0.6192170818505338,0.556049822064057,0.38122775800711745,0.1879005141778853,False,False
0176f73cc1195f367f7b32db1e5b3aa8,18,162.12373842592592,165.26188657407408,122.72777777777776,19,2389.0,125.73684210526316,0.9895292064450296,123.13423471288353,3.2099064044369667,3.2099064044369667,0.9596396093512576,395.24936861032944,59.28740529154941,6.0,1,775.4000000000001,116.31,6.353196908720422,6.353196908720422,0.9982588281383208,782.2960393355464,117.34440590033196,10.0,1,1285.0,192.75,9.439490152301545,9.439490152301545,0.999920479058214,1162.324395983451,174.34865939751765,15.0,1,1834.5,275.175,0.7735765124555161,0.7953736654804271,0.7953736654804271,0.7844750889679716,0.2050711743772242,0.1586382438798901,False,False
01bcc9d254a0143f0ce9791b960b2a47,9,173.7350925925926,261.3159259259259,141.71333333333334,10,1393.21,139.321,0.6157465679167204,142.50179326015288,0.6544710413205941,0.6544710413205941,0.4802831013434439,93.26329702502429,13.98949455375364,0.0,0,0.0,0.0,1.300131139886204,1.300131139886204,0.7275039444109594,185.2710189071508,27.790652836072613,0.0,0,0.0,0.0,1.9378460574989336,1.9378460574989336,0.8559861865828687,276.14653825571537,41.421980738357306,0.0,0,0.0,0.0,0.5142348754448398,0.49777580071174377,0.49777580071174377,0.5060053380782918,0.5026690391459074,0.258489950735173,False,False
01c97ebb5cdac52891c0ed1c37ba0012,7,340.446412037037,382.00900462962966,67.6,8,502.6,62.825,0.9608740734384752,68.73348771562488,0.5541986265036257,0.5541986265036257,0.4254675081247333,38.092004486803134,5.71380067302047,0.0,0,0.0,0.0,1.1032107781147111,1.1032107781147111,0.6681959775273607,75.82752446529246,11.374128669793867,0.0,0,0.0,0.0,1.6474012305148116,1.6474012305148116,0.8074503488605402,113.2316322402951,16.984744836044264,0.0,0,0.0,0.0,0.3972419928825623,0.474644128113879,0.474644128113879,0.4359430604982207,0.5258007117437722,0.20887012259216572,False,False
01cf7e3d21494c41fb86034f2e714fa1,57,393.6539814814815,457.2502546296296,160.69754385964913,58,9369.66,161.5458620689655,0.073490335949492,160.81838590567315,0.2737185735612334,0.2737185735612334,0.2394539170786028,44.01897919252083,6.6028468788781245,0.0,0,0.0,0.0,0.545067649529878,0.545067649529878,0.420197441357419,87.65689960679413,13.148534941019118,0.0,0,0.0,0.0,0.8142007413443852,0.8142007413443852,0.5570067479050775,130.9384490262065,19.640767353930976,0.0,0,0.0,0.0,0.41325622775800713,0.3736654804270463,0.3736654804270463,0.39346085409252674,0.626779359430605,0.2590204737148719,False,False
01ed254b9ff8407dfb9d99ba1e17d923,4,96.4103587962963,269.5599074074074,281.7475,5,1465.99,293.198,0.2948946153758067,283.1220462101633,0.1431661109266403,0.1431661109266403,0.1333898964686235,40.53348227350164,6.080022341025246,0.0,0,0.0,0.0,0.2845859631543397,0.2845859631543397,0.2476743196043812,80.57256021094682,12.085884031642022,0.0,0,0.0,0.0,0.4244182601286678,0.4244182601286678,0.3458497802732125,120.1621662565858,18.02432493848787,0.0,0,0.0,0.0,0.40480427046263345,0.29937722419928825,0.29937722419928825,0.3520907473309608,0.701067615658363,0.2837951647015615,False,False
01fd077212124329bac32490e8ef80d9,6,13.289375,14.552662037037036,30.166666666666668,7,198.0,28.285714285714285,0.969260391113739,31.55947420157029,9.710420188928133,9.710420188928133,0.9999393517749784,306.4557554388847,45.968363315832704,4.0,1,205.0,30.75,18.565443310414903,18.565443310414903,0.999999991347723,585.9156291957548,87.88734437936323,7.0,1,274.0,41.1,26.945288458206797,26.945288458206797,0.9999999999980148,850.379135950647,127.55687039259703,13.0,1,540.0,81.0,0.7237544483985765,0.9381672597864769,0.9381672597864769,0.8309608540925267,0.06227758007117438,0.04507367561201099,False,False
01fdefa7697d26ad920e9e0346d4bd1b,92,361.8603125,369.3349537037037,122.53760869565218,93,11338.36,121.9178494623656,0.9900315881420296,122.61719674187675,7.3259785854284765,7.3259785854284765,0.9993417847716912,898.2909575362595,134.74364363043892,3.0,1,320.8,48.12,14.574276398117211,14.574276398117211,0.9999995317560416,1787.0569164784292,268.0585374717644,11.0,1,1040.0,156.0,21.750981073886507,21.750981073886507,0.9999999996421765,2667.0443256655794,400.0566488498369,16.0,1,1489.5,223.425,0.9039145907473309,0.9096975088967971,0.9096975088967971,0.906806049822064,0.09074733096085409,0.08202783652689302,True,False
0241d4d5d36f10f80c644447315af0bd,115,203.96144675925925,204.20828703703705,118.50347826086956,116,13716.9,118.24913793103448,0.9985778924619128,118.56754885995234,16.497690539361958,16.497690539361958,0.9999999315861494,1956.0907291021724,293.41360936532584,31.0,1,4207.1,631.065,32.69872026642526,32.69872026642526,0.9999999999999936,3877.007112847291,581.5510669270936,59.0,1,9316.9,1397.535,48.640766273705424,48.640766273705424,1.0,5767.21643174309,865.0824647614635,89.0,1,13606.0,2040.9,0.958185053380783,0.9688612099644128,0.9688612099644128,0.963523131672598,0.03158362989323844,0.030262962095211565,True,False
0249d282d911d23cb8b869ab49c99f53,10,185.0761226851852,224.13310185185185,37.15,11,393.0,35.72727272727273,0.9162211179999225,37.978390311415225,1.2514651348158192,1.2514651348158192,0.7139146639342469,47.52863135116306,7.129294702674458,0.0,0,0.0,0.0,2.483502638083578,2.483502638083578,0.9165495835174756,94.31943252856752,14.147914879285128,0.0,0,0.0,0.0,3.698283737459883,3.698283737459883,0.9752340050342004,140.45486326361092,21.06822948954164,0.0,0,0.0,0.0,0.4181494661921708,0.6143238434163701,0.6143238434163701,0.5162366548042705,0.3861209964412811,0.1614562885475108,False,False
024b564ae893ce8e9bfa02c10a401ece,0,0.0,442.2178125,0.0,1,239.0,239.0,1.0,239.0,0.0299085503670011,0.0299085503670011,0.0294657155055445,7.148143537713272,1.0722215306569909,0.0,0,0.0,0.0,0.0596530496921735,0.0596530496921735,0.0579086642321433,14.257078876429484,2.1385618314644224,0.0,0,0.0,0.0,0.089241587858043,0.089241587858043,0.0853754153129171,21.328739498072284,3.1993109247108427,0.0,0,0.0,0.0,0.2197508896797153,0.12055160142348754,0.12055160142348754,0.1701512455516014,0.8798932384341637,0.19335732196907332,False,False
028872bfa080090a9d0abd4f1af168f8,0,0.0,254.6175231481481,0.0,1,70.5,70.5,1.0,70.5,0.0515539971771189,0.0515539971771189,0.0502476353690717,3.634556800986888,0.5451835201480331,0.0,0,0.0,0.0,0.1026360008739516,0.1026360008739516,0.0975445933174788,7.235838061613593,1.0853757092420389,0.0,0,0.0,0.0,0.1532835217530663,0.1532835217530663,0.1421135421447512,10.806488283591175,1.6209732425386765,0.0,0,0.0,0.0,0.16281138790035588,0.18861209964412812,0.18861209964412812,0.175711743772242,0.8118327402135231,0.13217561517711277,False,False
02c988090b766852e088c69d7fb3b551,7,268.76096064814817,283.2552083333333,97.19714285714284,8,855.77,106.97125,0.9750198390488678,98.28266122288696,0.7548763320803489,0.7548763320803489,0.5299312564402627,74.19125481102846,11.128688221654269,1.0,1,175.9,26.385,1.5004731784858294,1.5004731784858294,0.7769753952676466,147.4704970751512,22.12057456127268,2.0,1,356.8,53.52,2.237631562425787,2.237631562425787,0.893289056473705,219.9203847915329,32.988057718729934,3.0,1,537.7,80.655,0.4844306049822064,0.5235765124555161,0.5235765124555161,0.5040035587188612,0.47686832740213525,0.23100961234026926,False,False
02d35243ea2e497335cd0f076b45675d,12,323.56625,366.0602893518519,419.75,13,5535.0,425.7692307692308,0.952655167268488,420.0784887061315,0.9577033231314912,0.9577033231314912,0.6162267221897562,402.3105646099168,60.34658469148751,0.0,0,0.0,0.0,1.9057293854884805,1.9057293854884805,0.8512858668763081,800.5559201388655,120.08338802082984,0.0,0,0.0,0.0,2.8448057906321487,2.8448057906321487,0.9418544419445803,1195.0417171912045,179.25625757868067,0.0,0,0.0,0.0,0.7798042704626335,0.5658362989323843,0.5658362989323843,0.6728202846975089,0.4346085409252669,0.3389095961930573,False,True
02dcd3e8e25bee036e32512bcf175493,8,67.9659837962963,68.12820601851851,84.0,9,822.0,91.33333333333331,0.984410137289591,84.96874035489257,3.4046519649341733,3.4046519649341733,0.9667816207688182,289.2889888072666,43.39334832108999,0.0,0,0.0,0.0,6.675121645369174,6.675121645369174,0.9987380809301036,567.1766779226966,85.07650168840449,0.0,0,0.0,0.0,9.844694232999627,9.844694232999627,0.9999469721989062,836.4912681570536,125.47369022355804,1.0,1,190.0,28.5,0.7175266903914591,0.8020462633451957,0.8020462633451957,0.7597864768683275,0.19839857651245552,0.14235627398335887,False,False
02ecc2a19303f05e59ce133fd923fff7,15,298.8092824074074,316.2468171296296,286.17466666666667,16,4442.52,277.6575,0.979358342420611,286.53862401092283,1.4110669672287617,1.4110669672287617,0.7561170708095374,404.32518717699526,60.64877807654928,2.0,1,419.1,62.865,2.805649019850064,2.805649019850064,0.9395324861821946,803.9268096054317,120.58902144081476,2.0,1,419.1,62.865,4.185163163776073,4.185163163776073,0.9847802775680712,1199.2108942095963,179.88163413143943,4.0,1,701.9,105.285,0.7802491103202847,0.6321174377224199,0.6321174377224199,0.7061832740213523,0.3683274021352313,0.28738712782259596,False,False
02f5837340d7eb4f653d676c7256523a,25,158.26903935185186,180.12837962962962,131.0636,26,3419.09,131.50346153846155,0.8783737851645882,131.35251341887033,3.6149282471641473,3.6149282471641473,0.973081143347763,474.82991109388206,71.2244866640823,0.0,0,0.0,0.0,7.15928754374302,7.15928754374302,0.999222391632143,940.3904131590564,141.05856197385845,2.0,1,231.98,34.797,10.642726410251438,10.642726410251438,0.9999761261397332,1397.9488636159176,209.69232954238765,2.0,1,231.98,34.797,0.8056049822064056,0.8149466192170819,0.8149466192170819,0.8102758007117438,0.1854982206405694,0.14943829073846582,False,False
02f623a8eb246f3c5f7c2f96462654e6,1,3.878217592592593,5.3659375,159.0,2,288.0,144.0,0.9237803092143748,165.83103480808205,4.136487855698916,4.136487855698916,0.9840211268228068,685.9580615816157,102.89370923724236,3.0,1,338.0,50.7,7.838253804665632,7.838253804665632,0.999605642935766,1299.825739516088,194.9738609274132,12.0,1,1552.0,232.8,11.323088514159595,11.323088514159595,0.9999879094755344,1877.719485526594,281.6579228289891,28.0,1,3910.0,586.5,0.8594306049822064,0.8318505338078291,0.8318505338078291,0.8456405693950177,0.16859430604982206,0.14489510644495382,False,False
0307f7565ff85b299b6e5ef162b1b1a9,4,112.71108796296296,453.3848726851852,911.5,5,4695.0,939.0,0.0766914858938729,911.0905480435316,0.0223049075002639,0.0223049075002639,0.0220579922653337,20.321790398475738,3.048268559771361,0.0,0,0.0,0.0,0.0444410959497021,0.0444410959497021,0.0434680579601545,40.48986246446933,6.0734793696704,0.0,0,0.0,0.0,0.0664183789851883,0.0664183789851883,0.064260711270182,60.513157309778265,9.07697359646674,0.0,0,0.0,0.0,0.3318505338078292,0.10231316725978648,0.10231316725978648,0.21708185053380785,0.8981316725978647,0.2980454749813199,False,True
034b9387752bfa309f350a70cd45ffa3,3,12.334282407407407,19.337523148148147,12.0,4,48.0,12.0,0.892957551993273,14.848912536240368,3.834772782000893,3.834772782000893,0.9783937527592595,56.94220563628642,8.541330845442962,0.0,0,0.0,0.0,7.3809759770270515,7.3809759770270515,0.9993770074372365,109.59946671496598,16.439920007244897,1.0,1,12.0,1.7999999999999998,10.754630043152522,10.754630043152522,0.999978653655338,159.69456087039478,23.954184130559216,3.0,1,36.0,5.4,0.44261565836298933,0.8207295373665481,0.8207295373665481,0.6316725978647687,0.1797153024911032,0.07954480693000342,False,False
038b75b729c8a9a04b0d07cba7eabe86,1,2.2592708333333333,10.479652777777778,233.5,2,467.0,233.5,0.8119609406780082,239.49395766839825,2.3584543259245296,2.3584543259245296,0.9054337210642966,564.83556049582,84.725334074373,0.0,0,0.0,0.0,4.510495031075189,4.510495031075189,0.9890069830563636,1080.2363060358418,162.03544590537626,0.0,0,0.0,0.0,6.548687980976406,6.548687980976406,0.9985680068313866,1568.3712020995115,235.25568031492676,0.0,0,0.0,0.0,0.8336298932384342,0.7322064056939501,0.7322064056939501,0.7829181494661922,0.2682384341637011,0.2236115772343309,False,False
039b29ff3b3473435d0cd59040575de9,1,3.4066435185185187,4.519398148148148,8.9,2,17.8,8.9,0.9272343007166172,17.417548615686623,4.565309362033846,4.565309362033846,0.9895933407165576,79.5164977588738,11.927474663831068,1.0,1,16.1,2.415,8.633620696589404,8.633620696589404,0.9998219810756214,150.37650821224415,22.556476231836623,2.0,1,25.0,3.75,12.459106793000911,12.459106793000911,0.9999961177931608,217.0070982751249,32.551064741268725,3.0,1,41.9,6.284999999999999,0.4862099644128114,0.8456405693950177,0.8456405693950177,0.6659252669039146,0.15480427046263345,0.07526737883258824,False,False
039e6ad9dae79614493083e241147386,1,23.765520833333333,27.517141203703705,3105.0,2,4775.0,2387.5,0.9294097783113738,3078.729971002598,1.2533426993233967,1.2533426993233967,0.7144513036618803,3858.70373234424,578.805559851636,2.0,1,6480.0,972.0,2.434537949061363,2.434537949061363,0.9123617689785876,7495.284949318416,1124.2927423977624,2.0,1,6480.0,972.0,3.568095521172436,3.568095521172436,0.9717904729988652,10985.202620433716,1647.7803930650573,3.0,1,8150.0,1222.5,0.9839857651245552,0.6094306049822064,0.6094306049822064,0.7967081850533807,0.39101423487544484,0.3847524410785071,False,True
03a2a6dcbe45d639c4dc2a0d24769c40,3,42.50565972222222,48.65893518518519,132.44333333333333,4,575.77,143.9425,0.9506634404978712,134.83774355207717,1.8340632298234865,1.8340632298234865,0.8402369070082976,247.30094744123363,37.095142116185045,0.0,0,0.0,0.0,3.5843712532546594,3.5843712532546594,0.9722458875467072,483.3085318417892,72.49627977626838,3.0,1,202.7,30.405,5.274457956898175,5.274457956898175,0.994879268386607,711.196009368449,106.67940140526736,3.0,1,202.7,30.405,0.6899466192170819,0.6881672597864769,0.6881672597864769,0.6890569395017794,0.3122775800711744,0.21545486062739835,False,False
0417b067eeab773d2f7061a726dc477f,4,55.90792824074074,60.15741898148149,92.39,5,432.26,86.452,0.9642169836229832,94.30096874574352,1.9734710698323152,1.9734710698323152,0.8610263691318335,186.10023367688615,27.915035051532925,4.0,1,406.96,61.044,3.866527937286188,3.866527937286188,0.9790690831362864,364.61733016856897,54.69259952528535,4.0,1,406.96,61.044,5.699778188985649,5.699778188985649,0.9966532922882196,537.4946048572062,80.62419072858093,5.0,1,474.95,71.24249999999999,0.6290035587188612,0.7024021352313167,0.7024021352313167,0.665702846975089,0.29804270462633453,0.18746992186015882,False,False
042573af89b6d931f672efaf789d8358,2,20.807939814814816,99.26068287037036,116.745,3,413.48,137.82666666666668,0.399186932931683,120.41854245739732,0.2810695338356965,0.2810695338356965,0.245024162710796,33.84598359367469,5.0768975390512034,0.0,0,0.0,0.0,0.5547516972850149,0.5547516972850149,0.4257851774040525,66.80239081282879,10.020358621924318,0.0,0,0.0,0.0,0.8223923402939748,0.8223923402939748,0.5606207485327857,99.03128694632834,14.85469304194925,0.0,0,0.0,0.0,0.3834519572953737,0.376779359430605,0.376779359430605,0.38011565836298933,0.6236654804270463,0.23914574916731046,False,False
04308b1ee57b6625f47df1d56f00eedf,47,163.04033564814816,167.29335648148148,687.9212765957446,48,33732.2,702.7541666666666,0.9901981821771032,687.9403826569286,8.16216928059616,8.16216928059616,0.9997147570488324,5615.08585820395,842.2628787305924,0.0,0,0.0,0.0,16.1523614765339,16.1523614765339,0.99999990336854,11111.861734979764,1666.779260246965,1.0,1,499.9,74.985,23.995711657820976,23.995711657820976,0.9999999999620864,16507.619060006684,2476.1428590010023,25.0,1,15175.5,2276.325,0.9893238434163701,0.9212633451957295,0.9212633451957295,0.9552935943060499,0.0791814946619217,0.07833614062638518,True,False
0432ead42b6c8a0bdf68154add917fdf,79,350.3321412037037,393.3113078703704,93.83164556962026,80,7502.6,93.7825,0.0578862343558684,93.92845706408268,0.3459756974103105,0.3459756974103105,0.2924703182988882,32.49696343942042,4.874544515913063,1.0,1,35.9,5.385,0.6884939281872795,0.6884939281872795,0.4976679522181674,64.66917237262052,9.700375855893078,1.0,1,35.9,5.385,1.0278110528128994,1.0278110528128994,0.6422107141267278,96.54070634412604,14.481105951618908,2.0,1,71.8,10.77,0.3790035587188612,0.4030249110320285,0.4030249110320285,0.39101423487544484,0.5974199288256228,0.22642427907447982,False,False
048c2757535328e0d7dac690ad3c0aae,36,420.9908912037037,422.35884259259257,172.0,37,6349.9,171.61891891891892,0.9956660656172822,172.1877444334275,2.5447657129438763,2.5447657129438763,0.921508560645068,438.1774682233291,65.72662023349936,4.0,1,922.3,138.345,5.0660246729097205,5.0660246729097205,0.993692555477124,872.3073616724171,130.84610425086257,8.0,1,1643.39,246.5085,7.565396411885603,7.565396411885603,0.9994819280428242,1302.6685439073276,195.40028158609917,10.0,1,2053.08,307.962,0.7944839857651246,0.7584519572953736,0.7584519572953736,0.776467971530249,0.24199288256227758,0.19225946986487,False,False
04aa0a1c5ce6b222003403a3e11c3cc0,10,307.7710069444444,404.2845601851852,518.0,11,5518.0,501.6363636363636,0.82308810947117,518.282591080342,0.6297007882437878,0.6297007882437878,0.4672488174217485,326.3629561363241,48.95444342044861,0.0,0,0.0,0.0,1.253660012934634,1.253660012934634,0.7145418977757665,649.7501598375771,97.46252397563656,0.0,0,0.0,0.0,1.8722702264175013,1.8722702264175013,0.8462258369227419,970.3650641502412,145.55475962253615,0.0,0,0.0,0.0,0.7406583629893239,0.4942170818505338,0.4942170818505338,0.6174377224199288,0.5062277580071174,0.37494182254530717,False,True
04aba03279157f6d4e0fe8ccaf21963c,13,335.39376157407406,355.50608796296297,156.6153846153846,14,2196.0,156.85714285714286,0.9785361020817248,157.14843849961383,1.0938243568545585,1.0938243568545585,0.6650668625752272,171.89278967253824,25.783918450880737,0.0,0,0.0,0.0,2.1762449378044577,2.1762449378044577,0.8865331934122163,341.99349376865973,51.29902406529896,0.0,0,0.0,0.0,3.248144157461108,3.248144157461108,0.9611537665305232,510.4407823666568,76.56611735499853,0.0,0,0.0,0.0,0.6143238434163701,0.5894128113879004,0.5894128113879004,0.6018683274021353,0.4110320284697509,0.25250677549676426,False,False
